NrSiblings,MathScore,ReadingScore,WritingScore,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
2,54,64,73,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
2,67,66,60,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2,62,74,78,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,75,85,92,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0,81,83,82,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,56,68,70,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4,52,49,44,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
1,94,90,95,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
2,31,51,48,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
0,50,45,42,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,66,70,79,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
5,69,54,57,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
3,66,75,64,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2,90,94,96,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
4,44,60,59,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,54,58,54,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3,81,94,89,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
1,67,65,71,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
5,58,59,52,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
3,92,93,97,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False
2,89,96,97,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,57,67,58,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,72,82,83,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
3,64,80,87,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0,72,74,78,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,83,74,76,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True
3,75,77,79,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
1,78,85,82,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,45,52,48,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
7,88,94,93,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True
4,48,72,66,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
3,59,52,58,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False
2,78,86,77,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
2,46,64,61,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
3,33,34,27,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
1,68,64,67,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0,75,63,65,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2,45,49,48,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,34,58,59,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2,71,54,52,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False
2,36,44,46,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,56,59,47,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1,46,53,50,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
2,60,59,57,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
4,70,81,78,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
3,80,71,72,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,56,63,59,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
2,82,86,82,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,67,75,68,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
5,64,65,57,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2,60,52,50,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1,97,92,88,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
2,68,70,67,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2,60,58,60,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
3,43,30,28,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
2,93,80,78,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1,80,95,92,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,76,97,96,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
2,55,48,42,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
4,58,66,66,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
4,47,54,57,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,82,88,90,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2,90,82,88,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False
1,84,87,90,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1,61,81,78,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3,68,83,81,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1,81,97,97,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1,63,57,62,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
4,81,89,88,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
2,69,69,74,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
5,65,84,86,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1,69,65,67,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
3,68,56,62,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,73,63,60,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,70,78,79,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
4,72,64,60,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,58,64,66,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
2,75,65,65,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
1,73,84,78,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,38,50,50,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2,50,53,43,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,93,86,84,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True
3,62,50,55,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,60,65,67,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0,62,58,56,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,77,84,86,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2,71,63,65,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,77,92,91,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,56,50,54,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,43,35,31,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2,79,86,87,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,63,81,75,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,66,66,61,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,48,39,41,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,53,50,51,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
3,50,56,46,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1,78,77,80,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,74,63,68,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
3,64,91,80,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3,75,71,68,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2,96,89,84,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,65,69,68,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,94,96,88,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,42,51,45,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
1,75,84,79,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
