ParentEduc,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,MathScore,ReadingScore,WritingScore,Overall_Score,Grades,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
2,3,2,3,0,72,73,76,73.67,2,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
5,3,2,3,0,73,68,72,71.0,2,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,2,2,3,0,88,90,82,86.67,1,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,3,2,0,2,75,71,63,69.67,3,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False
4,3,2,1,2,75,79,80,78.0,2,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
6,2,1,3,0,69,69,61,66.33,3,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,2,2,2,0,79,78,77,78.0,2,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
3,3,2,0,1,59,74,73,68.67,3,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
5,3,0,3,1,89,98,93,93.33,0,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1,3,2,0,0,72,80,89,80.33,1,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,2,2,2,0,87,84,79,83.33,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
6,3,2,0,0,66,58,50,58.0,4,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
4,2,2,1,0,83,85,93,87.0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False
2,2,2,2,0,91,82,76,83.0,1,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False
3,2,1,2,0,62,77,77,72.0,2,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,2,2,1,2,80,84,92,85.33,1,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,3,2,0,2,97,82,79,86.0,1,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
5,2,2,0,1,43,59,53,51.67,4,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6,1,2,1,0,73,79,79,77.0,2,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
3,2,2,1,0,62,63,67,64.0,3,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,3,2,1,3,52,51,50,51.0,4,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,3,2,1,0,81,68,71,73.33,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
5,2,2,1,0,74,66,70,70.0,2,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1,2,0,0,64,62,58,61.33,3,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
3,3,2,1,0,60,64,66,63.33,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2,3,1,4,0,77,80,81,79.33,2,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,2,2,2,1,92,74,81,82.33,1,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False
5,2,2,0,0,83,81,73,79.0,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3,1,2,2,0,85,96,95,92.0,0,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
6,3,1,2,0,53,68,65,62.0,3,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6,2,1,3,0,49,64,62,58.33,4,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,3,2,2,1,79,82,81,80.67,1,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True
5,2,1,2,2,50,39,39,42.67,4,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
1,2,2,3,0,71,58,60,63.0,3,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
6,2,2,4,2,54,50,52,52.0,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
5,3,2,2,0,52,53,47,50.67,4,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
2,1,2,2,2,78,65,67,70.0,2,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1,2,2,0,1,32,36,40,36.0,4,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
5,1,2,0,0,44,54,45,47.67,4,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
1,3,1,1,0,75,79,77,77.0,2,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,3,2,1,1,50,66,61,59.0,4,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
3,1,1,2,0,81,82,90,84.33,1,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
5,3,2,1,1,49,50,43,47.33,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3,3,2,1,2,53,50,47,50.0,4,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
6,3,0,2,0,73,80,73,75.33,2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
3,3,2,0,0,51,58,52,53.67,4,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,3,2,1,0,73,91,82,82.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
6,2,1,4,0,78,76,78,77.33,2,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,1,2,0,0,76,70,63,69.67,3,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True
6,3,0,1,2,69,55,56,60.0,3,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
4,2,2,0,0,67,75,73,71.67,2,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4,3,0,4,1,66,67,65,66.0,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1,2,2,3,1,33,49,42,41.33,4,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
3,3,2,3,0,63,58,58,59.67,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
6,3,1,2,1,74,70,71,71.67,2,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True
4,1,2,2,0,55,73,73,67.0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3,3,1,1,2,57,76,67,66.67,3,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,3,2,1,1,72,84,75,77.0,2,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
3,3,2,4,0,50,53,46,49.67,4,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True
6,1,2,1,0,60,59,52,57.0,4,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3,2,2,5,0,86,71,68,75.0,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
5,3,2,6,1,52,51,52,51.67,4,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
3,2,2,5,1,48,63,64,58.33,4,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3,3,2,3,0,88,89,84,87.0,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2,1,1,3,1,40,38,37,38.33,4,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2,2,2,1,1,94,89,85,89.33,1,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,1,2,1,1,71,81,81,77.67,2,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6,2,1,3,1,53,64,52,56.33,4,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3,1,2,4,1,65,78,74,72.33,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
6,1,2,1,2,46,49,56,50.33,4,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3,3,2,0,0,56,49,54,53.0,4,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
6,3,1,1,2,73,64,64,67.0,3,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,2,2,3,1,67,63,60,63.33,3,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
6,2,2,2,0,67,59,51,59.0,4,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True
4,3,2,1,0,98,100,100,99.33,0,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True
6,3,2,3,0,89,65,68,74.0,2,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True
1,1,1,1,0,42,56,49,49.0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2,1,2,1,0,47,61,54,54.0,4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
5,2,2,0,0,66,64,63,64.33,3,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False
1,1,2,3,1,76,90,83,83.0,1,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
3,0,1,2,0,87,98,91,92.0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5,2,2,3,1,77,87,79,81.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3,3,2,1,2,83,72,66,73.67,2,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1,1,1,2,2,87,99,94,93.33,0,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
5,1,2,2,0,26,16,18,20.0,4,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
4,3,2,2,2,37,41,37,38.33,4,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1,3,1,1,1,59,63,50,57.33,4,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
5,2,1,5,1,66,91,85,80.67,1,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
6,3,2,0,2,79,88,87,84.67,1,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
5,3,1,3,0,60,51,50,53.67,4,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
0,3,2,4,2,74,85,87,82.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
3,3,1,2,0,55,54,54,54.33,4,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
3,0,1,4,1,60,65,70,65.0,3,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False
6,3,2,0,1,72,78,78,76.0,2,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
0,3,2,2,0,69,92,90,83.67,1,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
6,3,2,1,0,55,59,55,56.33,4,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,1,2,2,1,55,74,76,68.33,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,3,1,1,1,61,50,47,52.67,4,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,2,2,0,1,62,61,64,62.33,3,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
6,2,1,2,0,64,69,74,69.0,3,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
5,2,1,1,1,57,37,45,46.33,4,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6,2,2,0,1,72,74,82,76.0,2,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,3,2,3,0,64,62,67,64.33,3,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,2,2,3,0,62,76,73,70.33,2,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
2,2,2,3,0,100,95,94,96.33,0,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
1,2,2,3,0,83,91,91,88.33,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,3,2,0,0,64,63,50,59.0,4,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
3,3,0,1,0,73,73,75,73.67,2,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True
2,2,2,0,0,80,79,76,78.33,2,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
6,2,1,3,1,61,73,65,66.33,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3,3,2,2,2,64,81,78,74.33,2,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
6,3,2,0,1,71,74,75,73.33,2,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,3,0,0,0,72,78,82,77.33,2,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,2,2,1,0,82,82,79,81.0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
5,2,2,0,0,81,87,89,85.67,1,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
4,0,1,3,2,65,68,71,68.0,3,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,1,2,1,0,40,60,50,50.0,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
6,2,2,1,1,86,85,80,83.67,1,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,1,1,1,0,72,74,79,75.0,2,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
2,3,2,1,0,66,72,64,67.33,3,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
5,2,2,1,0,47,53,60,53.33,4,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
5,2,2,0,2,96,90,89,91.67,0,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
0,3,1,4,0,41,45,40,42.0,4,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,3,2,1,1,50,52,45,49.0,4,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,1,2,0,1,58,76,79,71.0,2,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
6,1,1,3,0,52,62,58,57.33,4,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,2,2,3,0,57,68,65,63.33,3,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True
5,2,1,3,2,90,91,92,91.0,0,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
2,1,1,2,2,69,74,72,71.67,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,1,2,1,2,61,63,61,61.67,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1,3,1,1,1,62,65,57,61.33,3,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
3,3,2,0,2,78,84,80,80.67,1,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
3,2,2,4,0,54,52,51,52.33,4,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6,2,1,2,3,71,62,64,65.67,3,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,2,2,2,1,52,58,64,58.0,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2,2,1,3,0,100,82,80,87.33,1,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5,1,2,0,0,84,98,93,91.67,0,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,2,2,0,2,64,63,66,64.33,3,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
4,3,2,2,1,75,76,79,76.67,2,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True
